[5, 0.3]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.0997856467220192, 'expected_wins_optimal': 0.6224577465175445}
[5, 0.35]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.048310804841441554, 'expected_wins_optimal': 0.6224577465175445}
[5, 0.4]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.016619317612048358, 'expected_wins_optimal': 0.6224577465175445}
[5, 0.5]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.0006675557167181071, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.0001]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.001]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.002]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.003]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.004]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.005]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.006]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.007]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.009]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.01]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.011]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.012]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.013]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.014]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.015]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.016]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.017]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.018]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.019]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.02]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.022]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.024]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.026]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.028]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.03]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.032]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.034]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.036]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.038]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.04]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.045]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.05]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.055]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.06]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.065]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.07]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.075]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.08]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.085]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.09]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.095]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.1]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17294777323387747, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.11]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.18422583378838586, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.12]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.19544324998021892, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.13]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.17912403447483627, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.14]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.15747381737747856, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.15]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.13839368768243554, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.16]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.11797430694454816, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.17]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.10118787460548125, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.18]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.08478397586746526, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.19]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.06768671898829762, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.2]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.05661887902451083, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.22]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.03824160073324399, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.24]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.021850977046254376, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.26]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.012964136573975223, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.28]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.006114674103373362, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.3]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.003260932758101146, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.35]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.00032425634207207713, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.4]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.00032425634207207713, 'expected_wins_optimal': 0.6224577465175445}
[10, 0.5]:{'first_acc': 0.0, 'end_acc': 0.5234657039711191, 'expected_wins': 0.00032425634207207713, 'expected_wins_optimal': 0.6224577465175445}
sample_touch
